2021/1/29	"10:54:21"""		-0.54		0.07		59		21.27
2021/1/29	"10:54:22"""		-0.54		0.07		48.42		21.25
2021/1/29	"10:54:22"""		-0.54		0.07		67.18		21.26
2021/1/29	"10:54:23"""		-0.54		0.07		69.61		21.25
2021/1/29	"10:54:24"""		-0.54		0.07		80.35		21.27
2021/1/29	"10:54:24"""		-0.54		0.07		43.57		21.25
2021/1/29	"10:54:25"""		-0.54		0.07		94.78		21.26
2021/1/29	"10:54:26"""		-0.54		0.07		53.1		21.27
2021/1/29	"10:54:26"""		-0.54		0.07		51.36		21.26
2021/1/29	"10:54:27"""		-0.54		0.07		54.71		21.27
2021/1/29	"10:54:27"""		-0.54		0.07		47.91		21.26
2021/1/29	"10:54:28"""		-0.54		0.07		48.89		21.28
2021/1/29	"10:54:29"""		-0.54		0.07		50.12		21.25
2021/1/29	"10:54:30"""		-0.54		0.07		37		21.25
2021/1/29	"10:54:31"""		-0.54		0.07		73.52		21.27
2021/1/29	"10:54:31"""		-0.54		0.07		41.45		21.25
2021/1/29	"10:54:32"""		-0.54		0.07		51.83		21.27
2021/1/29	"10:54:33"""		-0.54		0.07		51.17		21.27
2021/1/29	"10:54:33"""		-0.54		0.07		81.71		21.26
2021/1/29	"10:54:34"""		-0.54		0.07		94.14		21.27
2021/1/29	"10:54:35"""		-0.54		0.07		78.66		21.27
2021/1/29	"10:54:35"""		-0.54		0.07		60.31		21.27
2021/1/29	"10:54:36"""		-0.54		0.07		79.94		21.26
2021/1/29	"10:54:36"""		-0.54		0.07		60.64		21.25
2021/1/29	"10:54:37"""		-0.54		0.07		48.98		21.26
2021/1/29	"10:54:37"""		-0.54		0.07		57.21		21.26
2021/1/29	"10:54:38"""		-0.54		0.07		47.95		21.26
2021/1/29	"10:54:39"""		-0.54		0.07		54.74		21.26
2021/1/29	"10:54:40"""		-0.54		0.07		68.07		21.26
2021/1/29	"10:54:40"""		-0.54		0.07		77.83		21.26
2021/1/29	"10:54:41"""		-0.54		0.07		52.84		21.26
2021/1/29	"10:54:42"""		-0.54		0.07		64.8		21.25
2021/1/29	"10:54:42"""		-0.54		0.07		87		21.26
2021/1/29	"10:54:43"""		-0.54		0.07		71.51		21.27
2021/1/29	"10:54:44"""		-0.54		0.07		74.43		21.26
2021/1/29	"10:54:45"""		-0.54		0.07		64.08		21.26
2021/1/29	"10:54:45"""		-0.54		0.07		51.45		21.27
2021/1/29	"10:54:46"""		-0.54		0.07		59.04		21.26
2021/1/29	"10:54:47"""		-0.54		0.07		79.27		21.25
2021/1/29	"10:54:48"""		-0.54		0.07		51.38		21.26
2021/1/29	"10:54:48"""		-0.54		0.07		60.58		21.26
2021/1/29	"10:54:49"""		-0.54		0.07		51.14		21.26
2021/1/29	"10:54:49"""		-0.54		0.07		58.54		21.25
2021/1/29	"10:54:50"""		-0.54		0.07		65.95		21.25
2021/1/29	"10:54:51"""		-0.54		0.07		56.89		21.26
2021/1/29	"10:54:52"""		-0.54		0.07		51.33		21.26
2021/1/29	"10:54:52"""		-0.54		0.07		47.36		21.26
2021/1/29	"10:54:53"""		-0.54		0.07		59.11		21.26
2021/1/29	"10:54:53"""		-0.53		0.07		47.45		21.25
2021/1/29	"10:54:54"""		-0.53		0.07		50.11		21.26
2021/1/29	"10:54:55"""		-0.53		0.07		93.95		21.26
2021/1/29	"10:54:56"""		-0.53		0.07		67.25		21.26
2021/1/29	"10:54:56"""		-0.53		0.07		56.27		21.26
2021/1/29	"10:54:57"""		-0.53		0.07		67.19		21.26
2021/1/29	"10:54:58"""		-0.53		0.07		53.03		21.25
2021/1/29	"10:54:58"""		-0.53		0.07		85.99		21.25
2021/1/29	"10:54:59"""		-0.53		0.07		59.05		21.25
2021/1/29	"10:54:59"""		-0.53		0.06		77.76		21.25
2021/1/29	"10:55:0"""		-0.53		0.06		61.62		21.25
2021/1/29	"10:55:1"""		-0.53		0.06		76.86		21.26
2021/1/29	"10:55:1"""		-0.53		0.06		54.82		21.25
2021/1/29	"10:55:2"""		-0.53		0.06		62.68		21.27
2021/1/29	"10:55:3"""		-0.53		0.06		65.84		21.26
2021/1/29	"10:55:3"""		-0.53		0.06		56.84		21.25
2021/1/29	"10:55:4"""		-0.53		0.06		58.51		21.24
2021/1/29	"10:55:5"""		-0.53		0.06		65.85		21.28
2021/1/29	"10:55:5"""		-0.53		0.06		65.9		21.25
2021/1/29	"10:55:6"""		-0.54		0.06		44.64		21.26
2021/1/29	"10:55:7"""		-0.54		0.06		73.41		21.26
2021/1/29	"10:55:7"""		-0.54		0.06		65.94		21.25
2021/1/29	"10:55:8"""		-0.54		0.06		86.03		21.25
2021/1/29	"10:55:9"""		-0.54		0.06		38.91		21.26
2021/1/29	"10:55:10"""		-0.54		0.06		48.84		21.26
2021/1/29	"10:55:10"""		-0.54		0.06		59		21.25
2021/1/29	"10:55:11"""		-0.54		0.06		52.98		21.26
2021/1/29	"10:55:12"""		-0.54		0.06		65.82		21.27
2021/1/29	"10:55:12"""		-0.54		0.06		55.06		21.26
2021/1/29	"10:55:13"""		-0.54		0.06		58.08		21.26
2021/1/29	"10:55:13"""		-0.54		0.06		51.33		21.26
2021/1/29	"10:55:14"""		-0.54		0.06		64.64		21.27
2021/1/29	"10:55:14"""		-0.54		0.06		70.65		21.26
2021/1/29	"10:55:15"""		-0.54		0.06		56.47		21.25
2021/1/29	"10:55:15"""		-0.54		0.06		67.18		21.26
2021/1/29	"10:55:16"""		-0.54		0.06		55.2		21.25
2021/1/29	"10:55:16"""		-0.54		0.06		69.01		21.27
2021/1/29	"10:55:17"""		-0.54		0.06		68.52		21.26
2021/1/29	"10:55:17"""		-0.54		0.06		79.27		21.27
2021/1/29	"10:55:18"""		-0.54		0.06		45.91		21.27
2021/1/29	"10:55:18"""		-0.54		0.06		72.32		21.26
2021/1/29	"10:55:19"""		-0.54		0.06		73.42		21.28
2021/1/29	"10:55:19"""		-0.54		0.06		57.69		21.28
2021/1/29	"10:55:20"""		-0.54		0.06		69.66		21.26
2021/1/29	"10:55:21"""		-0.54		0.06		59.02		21.26
2021/1/29	"10:55:21"""		-0.54		0.06		63.2		21.27
2021/1/29	"10:55:22"""		-0.54		0.06		70.22		21.26
2021/1/29	"10:55:22"""		-0.54		0.06		49.77		21.27
